ID;Brand;Price
57391;Kia;75862
57392;Land Rover;13753
57393;Audi;29141
57394;Lexus;41701
57395;Ford;71308
57396;Volvo;66304
57397;Volvo;67995
57398;Mazda;79782
57399;Volvo;5345
57400;Toyota;45577
57401;Honda;48338
57402;Chevrolet;27516
57403;Honda;49499
57404;Jeep;18857
57405;Volvo;39989
57406;Subaru;71886
57407;Ford;21406
57408;Nissan;20282
57409;BMW;71573
57410;Ford;60951
57411;Ford;66879
57412;Toyota;54529
57413;Kia;18142
57414;Subaru;42759
57415;Jeep;16881
57416;Mazda;11087
57417;Land Rover;45637
57418;Ford;25261
57419;Jaguar;44135
57420;Chevrolet;65268
57421;Jeep;29460
57422;Subaru;58960
57423;Hyundai;48024
57424;Tesla;71052
57425;Tesla;64356
57426;Nissan;53976
57427;Mercedes-Benz;14670
57428;Subaru;37591
57429;Audi;75870
57430;BMW;28679
57431;Porsche;8772
57432;BMW;62825
57433;Lexus;7625
57434;Honda;62773
57435;Honda;53243
57436;Jaguar;79914
57437;Volkswagen;36708
57438;Land Rover;75675
57439;Mazda;33699
57440;BMW;15844
57441;Ford;63337
57442;Nissan;6702
57443;Porsche;77604
57444;Volkswagen;21317
57445;Chevrolet;71369
57446;Nissan;34480
57447;Subaru;9080
57448;Mercedes-Benz;79131
57449;Hyundai;62375
57450;Jeep;57702
57451;Volkswagen;51659
57452;Nissan;76635
57453;Ford;44757
57454;Volvo;60345
57455;Land Rover;44107
57456;Chevrolet;34327
57457;Ford;39103
57458;Hyundai;68658
57459;Jeep;55472
57460;Jaguar;55976
57461;BMW;74548
57462;BMW;29231
57463;Volvo;70361
57464;Kia;69822
57465;Subaru;38884
57466;Chevrolet;33306
57467;Volvo;44204
57468;Kia;55705
57469;Porsche;24859
57470;Nissan;19417
57471;Mercedes-Benz;16852
57472;Toyota;40600
57473;BMW;48957
57474;Nissan;54008
57475;Jaguar;25911
57476;BMW;34267
57477;Subaru;38445
57478;Volkswagen;49446
57479;Porsche;53197
57480;Chevrolet;68122
57481;Tesla;63632
57482;Toyota;60638
57483;Jaguar;22210
57484;Porsche;33856
57485;Porsche;55667
57486;Jaguar;9741
57487;Chevrolet;59296
57488;Volvo;45879
57489;Lexus;43241
57490;Mercedes-Benz;7023
57491;Porsche;76633
57492;Hyundai;36285
57493;Kia;8330
57494;Honda;52787
57495;Tesla;67905
57496;Mercedes-Benz;37602
57497;Mazda;29844
57498;Volvo;58438
57499;Honda;16752
57500;Nissan;30249
57501;Audi;65885
57502;Porsche;59900
57503;Lexus;22715
57504;Chevrolet;16946
57505;Jaguar;29684
57506;Audi;27020
57507;Toyota;45609
57508;BMW;23539
57509;Jeep;14467
57510;Jeep;36547
57511;Audi;72352
57512;Tesla;71176
57513;Ford;42063
57514;Ford;50447
57515;Kia;63107
57516;Tesla;35547
57517;Kia;79120
57518;Honda;20828
57519;Jeep;49428
57520;Honda;70545
57521;Jaguar;20348
57522;Jaguar;32317
57523;Tesla;30039
57524;BMW;20998
57525;Hyundai;79730
57526;Tesla;27000
57527;BMW;50007
57528;Mercedes-Benz;61677
57529;Mercedes-Benz;72253
57530;Jeep;48185
57531;Audi;59728
57532;Jeep;41926
57533;Hyundai;59404
57534;Kia;40284
57535;Jeep;77770
57536;Porsche;10274
57537;Tesla;76928
57538;Honda;5365
57539;Jaguar;19319
57540;Volkswagen;20598
57541;Chevrolet;15005
57542;Kia;26748
57543;Toyota;13034
57544;Subaru;60995
57545;Chevrolet;56329
57546;Mazda;71404
57547;Hyundai;21023
57548;Ford;13275
57549;Jeep;32160
57550;Mercedes-Benz;14308
57551;Jaguar;23849
57552;Audi;75835
57553;Mazda;6897
57554;Mazda;16867
57555;Kia;23443
57556;Mazda;74741
57557;Honda;40038
57558;Hyundai;59451
57559;Chevrolet;69436
57560;Nissan;6349
57561;Jeep;21967
57562;Mercedes-Benz;33750
57563;Audi;31392
57564;Volkswagen;55848
57565;Jeep;38571
57566;Porsche;60903
57567;Kia;77786
57568;Porsche;26463
57569;Volkswagen;25167
57570;Mazda;32156
57571;Volvo;58861
57572;Honda;63598
57573;Volvo;57132
57574;BMW;18932
57575;Mazda;20195
57576;BMW;47390
57577;Kia;45788
57578;Lexus;44319
57579;Toyota;55672
57580;Hyundai;38464
57581;Audi;33356
57582;Tesla;17161
57583;Kia;65950
57584;Toyota;20667
57585;Nissan;58898
57586;Chevrolet;21259
57587;Chevrolet;8096
57588;Audi;32058
57589;Subaru;23857
57590;Toyota;74743
57591;Jeep;47515
57592;Lexus;66939
57593;Mazda;51555
57594;Toyota;20395
57595;Lexus;15836
57596;Porsche;40467
57597;Porsche;49275
57598;Jaguar;18008
57599;Jaguar;35438
57600;Honda;62603
57601;Tesla;65422
57602;Toyota;31748
57603;Chevrolet;19807
57604;Kia;48117
57605;Audi;24310
57606;Mazda;16716
57607;Jaguar;24540
57608;Mazda;26608
57609;Jaguar;5468
57610;Volvo;41107
57611;Lexus;11882
57612;Chevrolet;14693
57613;Ford;30477
57614;Hyundai;35535
57615;Mazda;24441
57616;Hyundai;73859
57617;Land Rover;39349
57618;Mazda;65826
57619;Hyundai;74121
57620;Subaru;60566
57621;Chevrolet;58797
57622;Nissan;20343
57623;Volvo;77809
57624;Toyota;12510
57625;Honda;69094
57626;Hyundai;54240
57627;Jaguar;19143
57628;Ford;12940
57629;Mazda;51796
57630;Mazda;24667
57631;Nissan;21793
57632;Hyundai;10667
57633;Chevrolet;35206
57634;Volvo;70604
57635;Hyundai;55056
57636;Mazda;34471
57637;Tesla;43849
57638;Subaru;78314
57639;Kia;63089
57640;BMW;47982
57641;Subaru;60890
57642;Jaguar;28600
57643;Ford;69068
57644;Tesla;33189
57645;Mazda;34757
57646;Jaguar;60072
57647;Mazda;14555
57648;Volvo;55055
57649;Mazda;19027
57650;Kia;24577
57651;Land Rover;24853
57652;Toyota;76981
57653;Jeep;41397
57654;Ford;50630
57655;Subaru;7857
57656;Jaguar;31942
57657;Tesla;20193
57658;Nissan;25371
57659;Nissan;22882
57660;Tesla;43537
57661;Porsche;62213
57662;Chevrolet;68335
57663;Kia;11716
57664;Land Rover;77908
57665;Honda;21973
57666;Lexus;68430
57667;Audi;48565
57668;Subaru;28093
57669;Volvo;8482
57670;Subaru;46732
57671;Jaguar;66840
57672;Subaru;78775
57673;Chevrolet;10962
57674;Jaguar;30504
57675;Nissan;71813
57676;Tesla;48517
57677;Chevrolet;61285
57678;Hyundai;73946
57679;Kia;64857
57680;Ford;46375
57681;Land Rover;40668
57682;Mazda;34752
57683;Land Rover;28800
57684;Jeep;12164
57685;Tesla;39912
57686;Jeep;10347
57687;Hyundai;49551
57688;Ford;53925
57689;Tesla;49765
57690;Subaru;15881
57691;Honda;15032
57692;Tesla;25647
57693;Volvo;72503
57694;Honda;65535
57695;Tesla;44321
57696;Chevrolet;17326
57697;Ford;6203
57698;Subaru;49985
57699;Hyundai;53854
57700;Subaru;34072
57701;Toyota;49397
57702;Mazda;29982
57703;Nissan;24543
57704;Jaguar;53401
57705;Jeep;79340
57706;Audi;13801
57707;Volkswagen;6820
57708;Toyota;20101
57709;Porsche;78508
57710;Land Rover;29980
57711;Volkswagen;7746
57712;Honda;32253
57713;Toyota;18627
57714;Jaguar;66844
57715;Tesla;6445
57716;Volvo;55599
57717;Lexus;61729
57718;Jaguar;7862
57719;Ford;47597
57720;Volvo;57895
57721;Tesla;62799
57722;Volvo;79983
57723;Volkswagen;79183
57724;Nissan;57877
57725;Subaru;31855
57726;Honda;54733
57727;Chevrolet;15536
57728;Ford;67911
57729;Honda;40690
57730;Jeep;36383
57731;Nissan;33794
57732;Jeep;27888
57733;Jaguar;8995
57734;Porsche;31848
57735;Lexus;66363
57736;Mazda;59370
57737;Chevrolet;50982
57738;Jeep;65227
57739;Mazda;67951
57740;Volkswagen;12029
57741;Nissan;62659
57742;Mercedes-Benz;52686
57743;Tesla;16102
57744;Jeep;49685
57745;Lexus;45128
57746;Kia;38194
57747;Jeep;55237
57748;Audi;60086
57749;Hyundai;76356
57750;Volkswagen;43982
57751;Tesla;8554
57752;Audi;21743
57753;Chevrolet;32007
57754;Tesla;28155
57755;Mercedes-Benz;48519
57756;Hyundai;19809
57757;Kia;25101
57758;Jeep;37251
57759;Volvo;77348
57760;Audi;33923
57761;Kia;66556
57762;Subaru;14620
57763;Hyundai;16388
57764;Honda;41929
57765;Ford;19477
57766;BMW;31829
57767;Mazda;57301
57768;Subaru;7096
57769;Jeep;61481
57770;Kia;50251
57771;Mercedes-Benz;39997
57772;Toyota;70537
57773;Porsche;46634
57774;Kia;14918
57775;BMW;23237
57776;Kia;37978
57777;Audi;29942
57778;Kia;55951
57779;Lexus;63170
57780;Jeep;45611
57781;Land Rover;77850
57782;Chevrolet;76797
57783;BMW;30673
57784;Tesla;33635
57785;Honda;60405
57786;Chevrolet;66989
57787;Chevrolet;66195
57788;Jaguar;38846
57789;Hyundai;53179
57790;BMW;22577
57791;Honda;41187
57792;Subaru;56524
57793;Mercedes-Benz;57789
57794;Mercedes-Benz;5566
57795;Jeep;67227
57796;Volkswagen;46277
57797;Chevrolet;48553
57798;Honda;77487
57799;Mercedes-Benz;35504
57800;Volvo;50309
57801;Chevrolet;38022
57802;Land Rover;56666
57803;Ford;64397
57804;Audi;43120
57805;Audi;35342
57806;Mercedes-Benz;34749
57807;Toyota;57909
57808;Mazda;68069
57809;Mazda;66514
57810;Mazda;14663
57811;Audi;66581
57812;Volkswagen;18457
57813;Nissan;29398
57814;Toyota;31429
57815;Kia;74349
57816;Porsche;79508
57817;Tesla;49552
57818;Subaru;66307
57819;Porsche;23790
57820;Nissan;8974
57821;Subaru;24930
57822;Ford;55100
57823;Ford;42808
57824;Jaguar;68515
57825;Mazda;56564
57826;Nissan;14781
57827;Land Rover;25446
57828;Land Rover;33148
57829;Mazda;38067
57830;Hyundai;49925
57831;Honda;11454
57832;Volvo;23704
57833;Kia;58173
57834;Jaguar;47219
57835;Audi;26114
57836;Jaguar;48301
57837;Tesla;7670
57838;BMW;65284
57839;Kia;33486
57840;Volkswagen;39832
57841;Volkswagen;77942
57842;Porsche;21751
57843;Mazda;35082
57844;Toyota;47868
57845;Mazda;33354
57846;Land Rover;48713
57847;Honda;22671
57848;Volkswagen;55366
57849;Hyundai;69068
57850;Chevrolet;73544
57851;Ford;64431
57852;Jeep;60772
57853;Toyota;21997
57854;Porsche;68036
57855;Porsche;28964
57856;Jeep;5275
57857;Nissan;54693
57858;Toyota;29391
57859;Tesla;64186
57860;Honda;10647
57861;Porsche;27736
57862;Subaru;51374
57863;Subaru;77226
57864;Honda;44872
57865;Honda;49395
57866;Ford;73479
57867;Nissan;18062
57868;Volkswagen;57569
57869;Jaguar;55649
57870;Volvo;5304
57871;Land Rover;25048
57872;Tesla;48261
57873;Ford;59232
57874;BMW;28607
57875;Nissan;78189
57876;Ford;29077
57877;Toyota;29928
57878;Audi;25525
57879;Honda;30491
57880;Toyota;29015
57881;Lexus;44933
57882;Nissan;22341
57883;BMW;49320
57884;Jeep;22930
57885;Volvo;55572
57886;Volvo;22845
57887;Honda;20959
57888;Honda;55616
57889;Volvo;70551
57890;Nissan;17934
57891;Subaru;74312
57892;Jaguar;49552
57893;Jaguar;61146
57894;Chevrolet;52764
57895;Honda;15401
57896;Hyundai;34728
57897;Jeep;52132
57898;Lexus;60570
57899;Volvo;63124
57900;Mazda;68110
57901;Mercedes-Benz;70139
57902;Porsche;32598
57903;Audi;11701
57904;BMW;7661
57905;Subaru;61813
57906;Volkswagen;60257
57907;BMW;48274
57908;Jaguar;6101
57909;Nissan;38646
57910;Tesla;69574
57911;Tesla;20175
57912;Honda;55457
57913;Honda;25659
57914;Ford;58624
57915;Nissan;22308
57916;Audi;8673
57917;Honda;29088
57918;Honda;24557
57919;Ford;34943
57920;Honda;40688
57921;Lexus;38390
57922;Subaru;69858
57923;Subaru;78399
57924;Audi;64925
57925;Porsche;49646
57926;Volkswagen;20334
57927;Honda;75309
57928;Subaru;55352
57929;Hyundai;50770
57930;Land Rover;71893
57931;Subaru;60310
57932;Jeep;13133
57933;Land Rover;32339
57934;Volvo;51576
57935;Jeep;61403
57936;Volkswagen;53956
57937;Audi;49863
57938;Volkswagen;68908
57939;Kia;50350
57940;Jaguar;15168
57941;Chevrolet;62974
57942;Lexus;34500
57943;Kia;77793
57944;Volvo;59353
57945;Chevrolet;63128
57946;BMW;22156
57947;Volvo;56459
57948;Mercedes-Benz;58795
57949;Chevrolet;8123
57950;Tesla;78586
57951;Tesla;47053
57952;Toyota;52721
57953;Porsche;62431
57954;Audi;59985
57955;BMW;21523
57956;Hyundai;14768
57957;Honda;58413
57958;Hyundai;33451
57959;Volvo;37607
57960;Hyundai;72034
57961;Volvo;69127
57962;Subaru;5921
57963;Kia;16977
57964;BMW;18258
57965;Kia;59062
57966;Jaguar;36060
57967;Toyota;70208
57968;Jaguar;46733
57969;Volkswagen;41960
57970;Porsche;45595
57971;Jaguar;67257
57972;Jeep;9121
57973;Hyundai;42022
57974;Toyota;10301
57975;Porsche;50915
57976;Jaguar;15214
57977;Tesla;47584
57978;Subaru;12404
57979;Land Rover;38558
57980;Hyundai;57956
57981;Subaru;43486
57982;BMW;68910
57983;BMW;12225
57984;Tesla;65007
57985;Ford;51189
57986;Land Rover;32217
57987;Ford;48607
57988;Tesla;24344
57989;Mazda;59236
57990;Ford;36391
57991;Nissan;6691
57992;Porsche;57324
57993;Ford;28733
57994;Jaguar;25513
57995;Honda;49953
57996;Subaru;79316
57997;Nissan;38192
57998;Jeep;76817
57999;Mercedes-Benz;25123
58000;Mercedes-Benz;19933
58001;Land Rover;50615
58002;Toyota;62191
58003;Jeep;39647
58004;Kia;33039
58005;Volkswagen;70389
58006;Kia;26579
58007;Toyota;7387
58008;Jaguar;62240
58009;Jeep;71085
58010;Porsche;27954
58011;Chevrolet;7628
58012;Chevrolet;34449
58013;Hyundai;59744
58014;Honda;62587
58015;Toyota;44608
58016;Nissan;20573
58017;Toyota;47689
58018;Lexus;78271
58019;Jaguar;78084
58020;Tesla;78411
58021;Ford;71768
58022;Ford;27793
58023;Honda;38749
58024;Volvo;23573
58025;Nissan;37808
58026;BMW;65671
58027;Jeep;60139
58028;Kia;8903
58029;Kia;46157
58030;Volkswagen;60023
58031;Kia;19105
58032;Volkswagen;76714
58033;Honda;29428
58034;Nissan;66238
58035;Subaru;13455
58036;Porsche;14215
58037;Hyundai;75669
58038;Lexus;27201
58039;Porsche;26374
58040;Tesla;30288
58041;Chevrolet;30648
58042;Jeep;38452
58043;Mazda;31415
58044;Lexus;22037
58045;Honda;73864
58046;Volkswagen;50459
58047;Chevrolet;38430
58048;Volvo;38488
58049;Ford;21404
58050;Toyota;55639
58051;Mazda;11917
58052;Lexus;26837
58053;Ford;12935
58054;Chevrolet;34703
58055;Mercedes-Benz;35251
58056;Hyundai;71661
58057;Hyundai;28745
58058;Mercedes-Benz;33386
58059;Chevrolet;10722
58060;Ford;29051
58061;Mazda;74726
58062;Nissan;9273
58063;Hyundai;47720
58064;BMW;67243
58065;Jaguar;71324
58066;Mazda;66137
58067;Volvo;31436
58068;Mercedes-Benz;70852
58069;Lexus;67352
58070;Jeep;58407
58071;Tesla;13559
58072;Ford;8756
58073;Honda;33500
58074;Subaru;36376
58075;Volvo;42998
58076;Jeep;76584
58077;Nissan;75346
58078;Volvo;15517
58079;Toyota;38713
58080;Porsche;31140
58081;BMW;66494
58082;Honda;57376
58083;Lexus;51376
58084;Jeep;34899
58085;Honda;54906
58086;Porsche;60944
58087;Subaru;44248
58088;Volkswagen;60955
58089;BMW;27201
58090;Honda;51245
58091;Audi;72061
58092;Toyota;60579
58093;Jaguar;46113
58094;Subaru;44085
58095;Lexus;34385
58096;Jeep;6358
58097;Jeep;51262
58098;Honda;8219
58099;Jeep;49314
58100;Volvo;52711
58101;Hyundai;68164
58102;BMW;8312
58103;Volvo;11397
58104;Porsche;43919
58105;Mercedes-Benz;18430
58106;Nissan;67656
58107;BMW;45505
58108;Jaguar;31421
58109;Subaru;66916
58110;BMW;71447
58111;Hyundai;29911
58112;Land Rover;10193
58113;Subaru;37416
58114;Jaguar;6565
58115;Volkswagen;50044
58116;Chevrolet;12045
58117;Kia;58693
58118;Kia;28863
58119;Kia;45178
58120;Ford;62738
58121;Jaguar;37512
58122;Mercedes-Benz;12279
58123;Honda;6333
58124;Tesla;5398
58125;Audi;51116
58126;Porsche;39196
58127;Honda;77106
58128;Mazda;79706
58129;Porsche;69311
58130;Volvo;24125
58131;Jeep;12370
58132;Audi;39085
58133;Lexus;52249
58134;Honda;45243
58135;Lexus;14818
58136;Chevrolet;74317
58137;Hyundai;50280
58138;Kia;16944
58139;Porsche;75610
58140;Mazda;46578
58141;BMW;66806
58142;Mazda;48320
58143;Land Rover;43487
58144;Land Rover;65690
58145;Toyota;56715
58146;Kia;7413
58147;Nissan;10924
58148;Subaru;28959
58149;Nissan;53240
58150;Ford;23685
58151;Ford;41501
58152;Toyota;31938
58153;Kia;33180
58154;Volvo;6255
58155;Jaguar;75644
58156;Mercedes-Benz;34135
58157;Hyundai;58558
58158;Subaru;60673
58159;Nissan;48146
58160;Mercedes-Benz;18286
58161;Kia;28818
58162;BMW;22455
58163;Subaru;62183
58164;Tesla;47350
58165;Land Rover;31964
58166;Jaguar;73268
58167;Lexus;62907
58168;Toyota;25466
58169;Subaru;40828
58170;Volkswagen;37093
58171;Jaguar;17669
58172;Nissan;72671
58173;Honda;60553
58174;Subaru;17140
58175;Jeep;24067
58176;Ford;27116
58177;Volkswagen;54960
58178;Volkswagen;65398
58179;Jaguar;56867
58180;Tesla;5474
58181;Kia;62924
58182;Ford;37103
58183;Chevrolet;56743
58184;Jeep;30813
58185;Volkswagen;28456
58186;Mercedes-Benz;47231
58187;Jaguar;65437
58188;Porsche;39011
58189;Ford;13463
58190;Porsche;79652
58191;Jaguar;29825
58192;Mazda;69454
58193;Hyundai;73634
58194;Subaru;16904
58195;Land Rover;60863
58196;Lexus;40227
58197;Ford;76610
58198;Volvo;53747
58199;Mazda;64969
58200;Volvo;14303
58201;Kia;38540
58202;Honda;66621
58203;Volkswagen;52883
58204;Honda;16331
58205;Mazda;22430
58206;Audi;50771
58207;Audi;6779
58208;Audi;44933
58209;Subaru;69549
58210;Chevrolet;78427
58211;Porsche;5054
58212;Mercedes-Benz;7915
58213;Jaguar;32744
58214;Ford;14877
58215;Subaru;9332
58216;Jeep;49482
58217;Volkswagen;64342
58218;Ford;70892
58219;Mazda;9437
58220;Subaru;22539
58221;Kia;41971
58222;Porsche;57876
58223;Land Rover;9085
58224;Tesla;19149
58225;Nissan;22684
58226;Jaguar;63021
58227;Jaguar;64069
58228;Mazda;69821
58229;Nissan;76795
58230;Toyota;70802
58231;Jeep;11108
58232;Tesla;7059
58233;BMW;31744
58234;Hyundai;47154
58235;Nissan;58971
58236;Toyota;15727
58237;Lexus;56360
58238;Hyundai;45287
58239;Tesla;33237
58240;Volvo;37853
58241;Mazda;57686
58242;Audi;15055
58243;Audi;56861
58244;BMW;71611
58245;Porsche;60747
58246;Nissan;67163
58247;Mercedes-Benz;65637
58248;Ford;32737
58249;Nissan;59811
58250;Subaru;55573
58251;Mercedes-Benz;10427
58252;Volkswagen;28005
58253;Porsche;70166
58254;Nissan;56270
58255;BMW;45045
58256;BMW;40972
58257;Chevrolet;35605
58258;Porsche;35539
58259;Lexus;78692
58260;Volkswagen;68299
58261;Toyota;19083
58262;Mazda;71846
58263;Chevrolet;59692
58264;Ford;10004
58265;Porsche;7571
58266;Ford;15163
58267;Jeep;24795
58268;Volkswagen;66503
58269;Hyundai;71454
58270;Volkswagen;61232
58271;Porsche;13289
58272;Toyota;66774
58273;Subaru;65570
58274;Hyundai;11361
58275;Jaguar;32993
58276;Toyota;14541
58277;Chevrolet;38082
58278;BMW;9305
58279;Subaru;72724
58280;BMW;55730
58281;Ford;20249
58282;Mazda;67142
58283;Jeep;27360
58284;Mercedes-Benz;28154
58285;Mazda;41012
58286;Jeep;21854
58287;Jaguar;10184
58288;Porsche;30801
58289;Toyota;51220
58290;Volvo;41238
58291;Mazda;58203
58292;Toyota;23920
58293;Volvo;74620
58294;Ford;20639
58295;Mazda;22781
58296;Jaguar;11251
58297;Nissan;15528
58298;Nissan;65696
58299;Volkswagen;24729
58300;Toyota;63813
58301;Mazda;40974
58302;Volkswagen;37759
58303;Volvo;71287
58304;Jeep;71035
58305;BMW;31373
58306;Tesla;61830
58307;Mercedes-Benz;19391
58308;Jaguar;18115
58309;Mercedes-Benz;58197
58310;Land Rover;27762
58311;Audi;51281
58312;Ford;45306
58313;Volvo;9742
58314;Volvo;39890
58315;Volvo;24605
58316;Volkswagen;34232
58317;Subaru;40180
58318;Honda;72193
58319;Mazda;78561
58320;Toyota;24431
58321;Jaguar;68187
58322;Tesla;11204
58323;Honda;49832
58324;Tesla;13361
58325;Mercedes-Benz;39643
58326;Jeep;45608
58327;Jeep;61315
58328;Mercedes-Benz;51230
58329;Volkswagen;25799
58330;BMW;52681
58331;Mazda;78917
58332;Lexus;59417
58333;Porsche;34276
58334;Tesla;9110
58335;Toyota;36121
58336;Lexus;55999
58337;Chevrolet;76325
58338;Land Rover;74645
58339;Chevrolet;12070
58340;Kia;5395
58341;Kia;54243
58342;Kia;52146
58343;Kia;11105
58344;Lexus;40736
58345;Volvo;78374
58346;Audi;47620
58347;Chevrolet;53043
58348;Jaguar;7796
58349;Jaguar;35563
58350;Kia;50865
58351;Audi;26892
58352;Lexus;36474
58353;Kia;15754
58354;Jaguar;47757
58355;Audi;42598
58356;Honda;66116
58357;Mazda;76633
58358;Ford;17714
58359;Mazda;57938
58360;Audi;57067
58361;Kia;51836
58362;Toyota;62838
58363;Mercedes-Benz;38721
58364;Lexus;9147
58365;Volkswagen;47957
58366;Honda;59989
58367;Toyota;50239
58368;Honda;17530
58369;Lexus;6436
58370;Audi;56055
58371;Mercedes-Benz;72299
58372;Nissan;51039
58373;Jeep;13214
58374;Volvo;69698
58375;Audi;31047
58376;Porsche;40450
58377;Mercedes-Benz;41514
58378;Mercedes-Benz;78188
58379;Audi;53990
58380;Hyundai;14515
58381;Kia;51176
58382;Toyota;22378
58383;Porsche;61281
58384;Mercedes-Benz;58629
58385;Porsche;40053
58386;Hyundai;73971
58387;Lexus;59830
58388;Tesla;60598
58389;Nissan;15990
58390;Subaru;40605
58391;Kia;68293
58392;Jaguar;76881
58393;Volvo;27582
58394;Volvo;48253
58395;Jeep;49006
58396;Audi;5419
58397;Jeep;71293
58398;Lexus;49248
58399;Land Rover;58227
58400;Volkswagen;5855
58401;Toyota;24002
58402;BMW;55110
58403;Chevrolet;61718
58404;Toyota;48625
58405;Land Rover;75907
